Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,AM,Emaciation,2017-02,England,142,663911,146,0.021
Sheep,AM,Emaciation,2017-03,England,127,775475,147,0.016
Sheep,AM,Emaciation,2016-12,Wales,2,318885,20,0.001
Sheep,AM,Emaciation,2017-03,Wales,4,267206,20,0.001
Sheep,AM,Eye Condition,2016-07,England,630,694694,145,0.091
Sheep,AM,Eye Condition,2016-08,England,588,802322,146,0.073
Sheep,AM,Eye Condition,2016-09,England,662,883027,146,0.075
Sheep,AM,Eye Condition,2016-10,England,504,761462,146,0.066
Sheep,AM,Eye Condition,2016-11,England,885,774999,146,0.114
Sheep,AM,Eye Condition,2016-12,England,896,820497,144,0.109
Sheep,AM,Eye Condition,2017-01,England,1035,693329,145,0.149
Sheep,AM,Eye Condition,2017-02,England,909,663911,146,0.137
Sheep,AM,Eye Condition,2017-03,England,994,775475,147,0.128
Sheep,AM,Eye Condition,2016-07,Wales,69,143089,21,0.048
Sheep,AM,Eye Condition,2016-08,Wales,118,332589,21,0.035
Sheep,AM,Eye Condition,2016-09,Wales,272,364611,21,0.075
Sheep,AM,Eye Condition,2016-10,Wales,240,321603,20,0.075
Sheep,AM,Eye Condition,2016-11,Wales,280,363963,18,0.077
Sheep,AM,Eye Condition,2016-12,Wales,218,318885,20,0.068
Sheep,AM,Eye Condition,2017-01,Wales,77,238141,18,0.032
Sheep,AM,Eye Condition,2017-02,Wales,148,199971,20,0.074
Sheep,AM,Eye Condition,2017-03,Wales,211,267206,20,0.079
Sheep,AM,Fever,2016-07,England,4,694694,145,0.001
Sheep,AM,Fever,2016-08,England,1,802322,146,0
Sheep,AM,Fever,2016-09,England,8,883027,146,0.001
Sheep,AM,Fever,2016-10,England,5,761462,146,0.001
Sheep,AM,Fever,2016-11,England,8,774999,146,0.001
Sheep,AM,Fever,2016-12,England,6,820497,144,0.001
Sheep,AM,Fever,2017-01,England,8,693329,145,0.001
Sheep,AM,Fever,2017-02,England,6,663911,146,0.001
Sheep,AM,Fever,2017-03,England,9,775475,147,0.001
Sheep,AM,Fever,2016-09,Wales,2,364611,21,0.001
Sheep,AM,Fever,2017-03,Wales,3,267206,20,0.001
Sheep,AM,Lameness - Foot Lesion(s),2016-07,England,1125,694694,145,0.162
Sheep,AM,Lameness - Foot Lesion(s),2016-08,England,1176,802322,146,0.147
Sheep,AM,Lameness - Foot Lesion(s),2016-09,England,1559,883027,146,0.177
Sheep,AM,Lameness - Foot Lesion(s),2016-10,England,1431,761462,146,0.188
Sheep,AM,Lameness - Foot Lesion(s),2016-11,England,2121,774999,146,0.274
Sheep,AM,Lameness - Foot Lesion(s),2016-12,England,2471,820497,144,0.301
Sheep,AM,Lameness - Foot Lesion(s),2017-01,England,2191,693329,145,0.316
Sheep,AM,Lameness - Foot Lesion(s),2017-02,England,1939,663911,146,0.292
Sheep,AM,Lameness - Foot Lesion(s),2017-03,England,2613,775475,147,0.337
Sheep,AM,Lameness - Foot Lesion(s),2016-07,Wales,510,143089,21,0.356
Sheep,AM,Lameness - Foot Lesion(s),2016-08,Wales,1328,332589,21,0.399
Sheep,AM,Lameness - Foot Lesion(s),2016-09,Wales,2023,364611,21,0.555
Sheep,AM,Lameness - Foot Lesion(s),2016-10,Wales,1637,321603,20,0.509
Sheep,AM,Lameness - Foot Lesion(s),2016-11,Wales,1482,363963,18,0.407
Sheep,AM,Lameness - Foot Lesion(s),2016-12,Wales,1286,318885,20,0.403
Sheep,AM,Lameness - Foot Lesion(s),2017-01,Wales,496,238141,18,0.208
Sheep,AM,Lameness - Foot Lesion(s),2017-02,Wales,639,199971,20,0.32
Sheep,AM,Lameness - Foot Lesion(s),2017-03,Wales,916,267206,20,0.343
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-07,England,709,694694,145,0.102
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-08,England,644,802322,146,0.08
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-09,England,815,883027,146,0.092
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-10,England,548,761462,146,0.072
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-11,England,660,774999,146,0.085
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-12,England,860,820497,144,0.105
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-01,England,969,693329,145,0.14
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-02,England,961,663911,146,0.145
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-03,England,1196,775475,147,0.154
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-07,Wales,276,143089,21,0.193
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-08,Wales,150,332589,21,0.045
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-09,Wales,333,364611,21,0.091
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-10,Wales,224,321603,20,0.07
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-11,Wales,241,363963,18,0.066
Sheep,AM,Lameness - Joint/Leg Lesion(s),2016-12,Wales,156,318885,20,0.049
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-01,Wales,176,238141,18,0.074
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-02,Wales,319,199971,20,0.16
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-03,Wales,142,267206,20,0.053
Sheep,AM,Lameness - Not Defined,2016-07,England,3950,694694,145,0.569
Sheep,AM,Lameness - Not Defined,2016-08,England,3865,802322,146,0.482
Sheep,AM,Lameness - Not Defined,2016-09,England,4304,883027,146,0.487
Sheep,AM,Lameness - Not Defined,2016-10,England,3755,761462,146,0.493
Sheep,AM,Lameness - Not Defined,2016-11,England,3787,774999,146,0.489
Sheep,AM,Lameness - Not Defined,2016-12,England,4988,820497,144,0.608
Sheep,AM,Lameness - Not Defined,2017-01,England,4001,693329,145,0.577
Sheep,AM,Lameness - Not Defined,2017-02,England,3642,663911,146,0.549
Sheep,AM,Lameness - Not Defined,2017-03,England,4121,775475,147,0.531
Sheep,AM,Lameness - Not Defined,2016-07,Wales,558,143089,21,0.39
Sheep,AM,Lameness - Not Defined,2016-08,Wales,1232,332589,21,0.37
Sheep,AM,Lameness - Not Defined,2016-09,Wales,1652,364611,21,0.453
Sheep,AM,Lameness - Not Defined,2016-10,Wales,1921,321603,20,0.597
Sheep,AM,Lameness - Not Defined,2016-11,Wales,2146,363963,18,0.59
Sheep,AM,Lameness - Not Defined,2016-12,Wales,1957,318885,20,0.614
Sheep,AM,Lameness - Not Defined,2017-01,Wales,1950,238141,18,0.819
Sheep,AM,Lameness - Not Defined,2017-02,Wales,1334,199971,20,0.667
Sheep,AM,Lameness - Not Defined,2017-03,Wales,1900,267206,20,0.711
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-07,England,180,694694,145,0.026
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-08,England,224,802322,146,0.028
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-09,England,133,883027,146,0.015
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-10,England,160,761462,146,0.021
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-11,England,141,774999,146,0.018
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-12,England,180,820497,144,0.022
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-01,England,157,693329,145,0.023
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-02,England,110,663911,146,0.017
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-03,England,140,775475,147,0.018
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-07,Wales,4,143089,21,0.003
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-09,Wales,1,364611,21,0
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-10,Wales,2,321603,20,0.001
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2016-11,Wales,1,363963,18,0
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-01,Wales,1,238141,18,0
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-02,Wales,1,199971,20,0.001
Sheep,AM,Maggots,2016-07,England,14,694694,145,0.002
Sheep,AM,Maggots,2016-08,England,4,802322,146,0
Sheep,AM,Maggots,2016-09,England,7,883027,146,0.001
Sheep,AM,Maggots,2016-10,England,10,761462,146,0.001
Sheep,AM,Maggots,2016-11,England,9,774999,146,0.001
Sheep,AM,Maggots,2016-12,England,3,820497,144,0
Sheep,AM,Maggots,2017-03,England,1,775475,147,0
Sheep,AM,Maggots,2016-11,Wales,5,363963,18,0.001
Sheep,AM,Mastitis,2016-07,England,1208,694694,145,0.174
Sheep,AM,Mastitis,2016-08,England,1115,802322,146,0.139
Sheep,AM,Mastitis,2016-09,England,938,883027,146,0.106
Sheep,AM,Mastitis,2016-10,England,548,761462,146,0.072
Sheep,AM,Mastitis,2016-11,England,413,774999,146,0.053
Sheep,AM,Mastitis,2016-12,England,380,820497,144,0.046
Sheep,AM,Mastitis,2017-01,England,325,693329,145,0.047
Sheep,AM,Mastitis,2017-02,England,282,663911,146,0.042
Sheep,AM,Mastitis,2017-03,England,410,775475,147,0.053
Sheep,AM,Mastitis,2016-07,Wales,1,143089,21,0.001
Sheep,AM,Mastitis,2016-08,Wales,1,332589,21,0
Sheep,AM,Mastitis,2016-11,Wales,1,363963,18,0
Sheep,AM,Mastitis,2016-12,Wales,2,318885,20,0.001
Sheep,AM,Mastitis,2017-01,Wales,1,238141,18,0
Sheep,AM,Mastitis,2017-02,Wales,1,199971,20,0.001
Sheep,AM,Moribund/ Recumbent,2016-07,England,67,694694,145,0.01
Sheep,AM,Moribund/ Recumbent,2016-08,England,73,802322,146,0.009
Sheep,AM,Moribund/ Recumbent,2016-09,England,61,883027,146,0.007
Sheep,AM,Moribund/ Recumbent,2016-10,England,60,761462,146,0.008
Sheep,AM,Moribund/ Recumbent,2016-11,England,64,774999,146,0.008
Sheep,AM,Moribund/ Recumbent,2016-12,England,115,820497,144,0.014
Sheep,AM,Moribund/ Recumbent,2017-01,England,100,693329,145,0.014
Sheep,AM,Moribund/ Recumbent,2017-02,England,119,663911,146,0.018
Sheep,AM,Moribund/ Recumbent,2017-03,England,143,775475,147,0.018
Sheep,AM,Moribund/ Recumbent,2016-07,Wales,1,143089,21,0.001
Sheep,AM,Moribund/ Recumbent,2016-09,Wales,5,364611,21,0.001
Sheep,AM,Moribund/ Recumbent,2016-10,Wales,10,321603,20,0.003
Sheep,AM,Moribund/ Recumbent,2016-11,Wales,13,363963,18,0.004
Sheep,AM,Moribund/ Recumbent,2016-12,Wales,14,318885,20,0.004
Sheep,AM,Moribund/ Recumbent,2017-02,Wales,1,199971,20,0.001
Sheep,AM,Moribund/ Recumbent,2017-03,Wales,4,267206,20,0.001
Sheep,AM,Neurological Signs,2016-07,England,9,694694,145,0.001
Sheep,AM,Neurological Signs,2016-08,England,11,802322,146,0.001
Sheep,AM,Neurological Signs,2016-09,England,11,883027,146,0.001
Sheep,AM,Neurological Signs,2016-10,England,11,761462,146,0.001
Sheep,AM,Neurological Signs,2016-11,England,21,774999,146,0.003
Sheep,AM,Neurological Signs,2016-12,England,35,820497,144,0.004
Sheep,AM,Neurological Signs,2017-01,England,38,693329,145,0.005
Sheep,AM,Neurological Signs,2017-02,England,30,663911,146,0.005
Sheep,AM,Neurological Signs,2017-03,England,29,775475,147,0.004
Sheep,AM,Neurological Signs,2016-07,Wales,1,143089,21,0.001
Sheep,AM,Neurological Signs,2016-09,Wales,2,364611,21,0.001
Sheep,AM,Neurological Signs,2016-11,Wales,1,363963,18,0
Sheep,AM,Neurological Signs,2016-12,Wales,1,318885,20,0
Sheep,AM,Neurological Signs,2017-01,Wales,1,238141,18,0
Sheep,AM,Neurological Signs,2017-02,Wales,2,199971,20,0.001
Sheep,AM,Neurological Signs,2017-03,Wales,2,267206,20,0.001
Sheep,AM,Orf,2016-07,England,219,694694,145,0.032
Sheep,AM,Orf,2016-08,England,177,802322,146,0.022
Sheep,AM,Orf,2016-09,England,116,883027,146,0.013
Sheep,AM,Orf,2016-10,England,61,761462,146,0.008
Sheep,AM,Orf,2016-11,England,68,774999,146,0.009
Sheep,AM,Orf,2016-12,England,74,820497,144,0.009
Sheep,AM,Orf,2017-01,England,47,693329,145,0.007
Sheep,AM,Orf,2017-02,England,22,663911,146,0.003
Sheep,AM,Orf,2017-03,England,52,775475,147,0.007
Sheep,AM,Orf,2016-07,Wales,100,143089,21,0.07
Sheep,AM,Orf,2016-08,Wales,222,332589,21,0.067
Sheep,AM,Orf,2016-09,Wales,146,364611,21,0.04
Sheep,AM,Orf,2016-10,Wales,60,321603,20,0.019
Sheep,AM,Orf,2016-11,Wales,13,363963,18,0.004
Sheep,AM,Orf,2016-12,Wales,18,318885,20,0.006
Sheep,AM,Orf,2017-03,Wales,1,267206,20,0
Sheep,AM,Other *,2016-07,England,464,694694,145,0.067
Sheep,AM,Other *,2016-08,England,368,802322,146,0.046
Sheep,AM,Other *,2016-09,England,309,883027,146,0.035
Sheep,AM,Other *,2016-10,England,196,761462,146,0.026
Sheep,AM,Other *,2016-11,England,214,774999,146,0.028
Sheep,AM,Other *,2016-12,England,100,820497,144,0.012
Sheep,AM,Other *,2017-01,England,62,693329,145,0.009
Sheep,AM,Other *,2017-02,England,30,663911,146,0.005
Sheep,AM,Other *,2017-03,England,36,775475,147,0.005
Sheep,AM,Other *,2016-07,Wales,82,143089,21,0.057
Sheep,AM,Other *,2016-08,Wales,151,332589,21,0.045
Sheep,AM,Other *,2016-09,Wales,300,364611,21,0.082
Sheep,AM,Other *,2016-10,Wales,145,321603,20,0.045
Sheep,AM,Other *,2016-11,Wales,95,363963,18,0.026
Sheep,AM,Other *,2016-12,Wales,128,318885,20,0.04
Sheep,AM,Other *,2017-01,Wales,1,238141,18,0
Sheep,AM,Other *,2017-02,Wales,6,199971,20,0.003
Sheep,AM,Other *,2017-03,Wales,16,267206,20,0.006
Sheep,AM,Prolapsed,2016-07,England,60,694694,145,0.009
Sheep,AM,Prolapsed,2016-08,England,64,802322,146,0.008
Sheep,AM,Prolapsed,2016-09,England,35,883027,146,0.004
Sheep,AM,Prolapsed,2016-10,England,22,761462,146,0.003
Sheep,AM,Prolapsed,2016-11,England,19,774999,146,0.002
Sheep,AM,Prolapsed,2016-12,England,32,820497,144,0.004
Sheep,AM,Prolapsed,2017-01,England,26,693329,145,0.004
Sheep,AM,Prolapsed,2017-02,England,15,663911,146,0.002
Sheep,AM,Prolapsed,2017-03,England,25,775475,147,0.003
Sheep,AM,Prolapsed,2016-07,Wales,4,143089,21,0.003
Sheep,AM,Prolapsed,2016-08,Wales,5,332589,21,0.002
Sheep,AM,Prolapsed,2016-09,Wales,1,364611,21,0
Sheep,AM,Prolapsed,2016-10,Wales,5,321603,20,0.002
Sheep,AM,Prolapsed,2016-11,Wales,2,363963,18,0.001
Sheep,AM,Prolapsed,2016-12,Wales,2,318885,20,0.001
Sheep,AM,Prolapsed,2017-01,Wales,2,238141,18,0.001
Sheep,AM,Prolapsed,2017-03,Wales,1,267206,20,0
Sheep,AM,Residues  *,2017-01,England,1,693329,145,0
Sheep,AM,Sheep Scab ,2016-07,England,2,694694,145,0
Sheep,AM,Sheep Scab ,2016-08,England,1,802322,146,0
Sheep,AM,Sheep Scab ,2016-10,England,2,761462,146,0
Sheep,AM,Sheep Scab ,2016-12,England,28,820497,144,0.003
Sheep,AM,Sheep Scab ,2017-01,England,35,693329,145,0.005
Sheep,AM,Sheep Scab ,2017-02,England,33,663911,146,0.005
Sheep,AM,Sheep Scab ,2017-03,England,120,775475,147,0.015
Sheep,AM,Sheep Scab ,2016-08,Wales,7,332589,21,0.002
Sheep,AM,Sheep Scab ,2016-10,Wales,3,321603,20,0.001
Sheep,AM,Sheep Scab ,2016-11,Wales,25,363963,18,0.007
Sheep,AM,Sheep Scab ,2016-12,Wales,28,318885,20,0.009
Sheep,AM,Sheep Scab ,2017-01,Wales,162,238141,18,0.068
Sheep,AM,Sheep Scab ,2017-02,Wales,56,199971,20,0.028
Sheep,AM,Sheep Scab ,2017-03,Wales,33,267206,20,0.012
Sheep,AM,Skin Condition,2016-07,England,928,694694,145,0.134
Sheep,AM,Skin Condition,2016-08,England,602,802322,146,0.075
Sheep,AM,Skin Condition,2016-09,England,874,883027,146,0.099
Sheep,AM,Skin Condition,2016-10,England,721,761462,146,0.095
Sheep,AM,Skin Condition,2016-11,England,820,774999,146,0.106
Sheep,AM,Skin Condition,2016-12,England,1085,820497,144,0.132
Sheep,AM,Skin Condition,2017-01,England,1100,693329,145,0.159
Sheep,AM,Skin Condition,2017-02,England,1308,663911,146,0.197
Sheep,AM,Skin Condition,2017-03,England,1263,775475,147,0.163
Sheep,AM,Skin Condition,2016-07,Wales,99,143089,21,0.069
Sheep,AM,Skin Condition,2016-08,Wales,308,332589,21,0.093
Sheep,AM,Skin Condition,2016-09,Wales,567,364611,21,0.156
Sheep,AM,Skin Condition,2016-10,Wales,577,321603,20,0.179
Sheep,AM,Skin Condition,2016-11,Wales,550,363963,18,0.151
Sheep,AM,Skin Condition,2016-12,Wales,498,318885,20,0.156
Sheep,AM,Skin Condition,2017-01,Wales,373,238141,18,0.157
Sheep,AM,Skin Condition,2017-02,Wales,287,199971,20,0.144
Sheep,AM,Skin Condition,2017-03,Wales,781,267206,20,0.292
Sheep,AM,Slaughtered in Lairage,2016-07,England,11,694694,145,0.002
Sheep,AM,Slaughtered in Lairage,2016-08,England,11,802322,146,0.001
Sheep,AM,Slaughtered in Lairage,2016-09,England,14,883027,146,0.002
Sheep,AM,Slaughtered in Lairage,2016-10,England,18,761462,146,0.002
Sheep,AM,Slaughtered in Lairage,2016-11,England,16,774999,146,0.002
Sheep,AM,Slaughtered in Lairage,2016-12,England,24,820497,144,0.003
Sheep,AM,Slaughtered in Lairage,2017-01,England,15,693329,145,0.002
Sheep,AM,Slaughtered in Lairage,2017-02,England,16,663911,146,0.002
Sheep,AM,Slaughtered in Lairage,2017-03,England,39,775475,147,0.005
Sheep,AM,Slaughtered in Lairage,2016-07,Wales,1,143089,21,0.001
Sheep,AM,Slaughtered in Lairage,2016-08,Wales,1,332589,21,0
Sheep,AM,Slaughtered in Lairage,2016-11,Wales,10,363963,18,0.003
Sheep,AM,Slaughtered in Lairage,2016-12,Wales,10,318885,20,0.003
Sheep,AM,Slaughtered in Lairage,2017-01,Wales,14,238141,18,0.006
Sheep,AM,Slaughtered in Lairage,2017-02,Wales,4,199971,20,0.002
Sheep,AM,Slaughtered in Lairage,2017-03,Wales,6,267206,20,0.002
Sheep,AM,Trauma - Fracture/Dislocations,2016-07,England,9,694694,145,0.001
Sheep,AM,Trauma - Fracture/Dislocations,2016-08,England,15,802322,146,0.002
Sheep,AM,Trauma - Fracture/Dislocations,2016-09,England,9,883027,146,0.001
Sheep,AM,Trauma - Fracture/Dislocations,2016-10,England,37,761462,146,0.005
Sheep,AM,Trauma - Fracture/Dislocations,2016-11,England,55,774999,146,0.007
Sheep,AM,Trauma - Fracture/Dislocations,2016-12,England,60,820497,144,0.007
Sheep,AM,Trauma - Fracture/Dislocations,2017-01,England,50,693329,145,0.007
Sheep,AM,Trauma - Fracture/Dislocations,2017-02,England,59,663911,146,0.009
Sheep,AM,Trauma - Fracture/Dislocations,2017-03,England,52,775475,147,0.007
Sheep,AM,Trauma - Fracture/Dislocations,2016-08,Wales,2,332589,21,0.001
Sheep,AM,Trauma - Fracture/Dislocations,2016-09,Wales,14,364611,21,0.004
Sheep,AM,Trauma - Fracture/Dislocations,2016-10,Wales,18,321603,20,0.006
Sheep,AM,Trauma - Fracture/Dislocations,2016-11,Wales,20,363963,18,0.005
Sheep,AM,Trauma - Fracture/Dislocations,2016-12,Wales,5,318885,20,0.002
Sheep,AM,Trauma - Fracture/Dislocations,2017-01,Wales,2,238141,18,0.001
Sheep,AM,Trauma - Fracture/Dislocations,2017-02,Wales,2,199971,20,0.001
Sheep,AM,Trauma - Fracture/Dislocations,2017-03,Wales,13,267206,20,0.005
Sheep,AM,Trauma - Soft Tissue,2016-07,England,90,694694,145,0.013
Sheep,AM,Trauma - Soft Tissue,2016-08,England,45,802322,146,0.006
Sheep,AM,Trauma - Soft Tissue,2016-09,England,57,883027,146,0.006
Sheep,AM,Trauma - Soft Tissue,2016-10,England,42,761462,146,0.006
Sheep,AM,Trauma - Soft Tissue,2016-11,England,83,774999,146,0.011
Sheep,AM,Trauma - Soft Tissue,2016-12,England,79,820497,144,0.01
Sheep,AM,Trauma - Soft Tissue,2017-01,England,77,693329,145,0.011
Sheep,AM,Trauma - Soft Tissue,2017-02,England,57,663911,146,0.009
Sheep,AM,Trauma - Soft Tissue,2017-03,England,61,775475,147,0.008
Sheep,AM,Trauma - Soft Tissue,2016-07,Wales,12,143089,21,0.008
Sheep,AM,Trauma - Soft Tissue,2016-08,Wales,30,332589,21,0.009
Sheep,AM,Trauma - Soft Tissue,2016-09,Wales,42,364611,21,0.012
Sheep,AM,Trauma - Soft Tissue,2016-10,Wales,50,321603,20,0.016
Sheep,AM,Trauma - Soft Tissue,2016-11,Wales,37,363963,18,0.01
Sheep,AM,Trauma - Soft Tissue,2016-12,Wales,21,318885,20,0.007
Sheep,AM,Trauma - Soft Tissue,2017-01,Wales,12,238141,18,0.005
Sheep,AM,Trauma - Soft Tissue,2017-02,Wales,21,199971,20,0.011
Sheep,AM,Trauma - Soft Tissue,2017-03,Wales,25,267206,20,0.009
Sheep,Carcase,Abscess Forequarters,2016-07,England,6291,694694,145,0.906
Sheep,Carcase,Abscess Forequarters,2016-08,England,6263,802322,146,0.781
Sheep,Carcase,Abscess Forequarters,2016-09,England,7372,883027,146,0.835
Sheep,Carcase,Abscess Forequarters,2016-10,England,6288,761462,146,0.826
Sheep,Carcase,Abscess Forequarters,2016-11,England,5988,774999,146,0.773
Sheep,Carcase,Abscess Forequarters,2016-12,England,6661,820497,144,0.812
Sheep,Carcase,Abscess Forequarters,2017-01,England,5326,693329,145,0.768
Sheep,Carcase,Abscess Forequarters,2017-02,England,5165,663911,146,0.778
Sheep,Carcase,Abscess Forequarters,2017-03,England,5753,775475,147,0.742
Sheep,Carcase,Abscess Forequarters,2017-02,Scotland,2,1535,1,0.13
Sheep,Carcase,Abscess Forequarters,2016-07,Wales,566,143089,21,0.396
Sheep,Carcase,Abscess Forequarters,2016-08,Wales,1432,332589,21,0.431
Sheep,Carcase,Abscess Forequarters,2016-09,Wales,1542,364611,21,0.423
Sheep,Carcase,Abscess Forequarters,2016-10,Wales,1283,321603,20,0.399
Sheep,Carcase,Abscess Forequarters,2016-11,Wales,1788,363963,18,0.491
Sheep,Carcase,Abscess Forequarters,2016-12,Wales,1110,318885,20,0.348
Sheep,Carcase,Abscess Forequarters,2017-01,Wales,1011,238141,18,0.425
Sheep,Carcase,Abscess Forequarters,2017-02,Wales,988,199971,20,0.494
Sheep,Carcase,Abscess Forequarters,2017-03,Wales,1281,267206,20,0.479
Sheep,Carcase,Abscess Hindquarters,2016-07,England,3035,694694,145,0.437
Sheep,Carcase,Abscess Hindquarters,2016-08,England,3449,802322,146,0.43
Sheep,Carcase,Abscess Hindquarters,2016-09,England,2935,883027,146,0.332
Sheep,Carcase,Abscess Hindquarters,2016-10,England,3580,761462,146,0.47
Sheep,Carcase,Abscess Hindquarters,2016-11,England,2750,774999,146,0.355
Sheep,Carcase,Abscess Hindquarters,2016-12,England,3007,820497,144,0.366
Sheep,Carcase,Abscess Hindquarters,2017-01,England,2019,693329,145,0.291
Sheep,Carcase,Abscess Hindquarters,2017-02,England,2163,663911,146,0.326
Sheep,Carcase,Abscess Hindquarters,2017-03,England,2674,775475,147,0.345
Sheep,Carcase,Abscess Hindquarters,2016-07,Wales,210,143089,21,0.147
Sheep,Carcase,Abscess Hindquarters,2016-08,Wales,446,332589,21,0.134
Sheep,Carcase,Abscess Hindquarters,2016-09,Wales,649,364611,21,0.178
Sheep,Carcase,Abscess Hindquarters,2016-10,Wales,556,321603,20,0.173
Sheep,Carcase,Abscess Hindquarters,2016-11,Wales,731,363963,18,0.201
Sheep,Carcase,Abscess Hindquarters,2016-12,Wales,426,318885,20,0.134
Sheep,Carcase,Abscess Hindquarters,2017-01,Wales,670,238141,18,0.281
Sheep,Carcase,Abscess Hindquarters,2017-02,Wales,504,199971,20,0.252
Sheep,Carcase,Abscess Hindquarters,2017-03,Wales,673,267206,20,0.252
Sheep,Carcase,Abscess Neck,2016-07,England,6837,694694,145,0.984
Sheep,Carcase,Abscess Neck,2016-08,England,7761,802322,146,0.967
